time_idx,center_cell,left_neighbor,right_neighbor,next_cell,neighborhood_class,local_density,local_current,method,x,y
20,1,0,0,0,2,0.33333334,1.0,pca,-0.1019911278840402,-0.20667298932884223
20,1,0,0,0,2,0.33333334,1.0,pca,-0.08768126891584634,-0.21108448383707998
20,0,1,1,1,5,0.6666667,0.0,pca,0.3386846722569873,0.005422445671832837
21,0,1,0,1,4,0.33333334,0.0,pca,-0.13006090645267235,0.03302315388335131
21,1,0,0,0,2,0.33333334,1.0,pca,-0.10687847368460285,-0.18208641279249568
22,0,0,0,0,0,0.0,0.0,pca,-0.25335813167881605,0.22663287969152401
22,0,0,0,0,0,0.0,0.0,pca,-0.16709343059503595,0.24534537020957117
22,0,0,0,0,0,0.0,0.0,pca,-0.2950463572741151,0.22547395442573184
22,0,1,0,1,4,0.33333334,0.0,pca,-0.04064115866695289,0.1529883872986395
23,0,0,0,0,0,0.0,0.0,pca,-0.19469674160137118,0.3062809986394749
24,0,1,1,1,5,0.6666667,0.0,pca,0.3953880494750701,-0.054536169741931845
24,1,0,0,0,2,0.33333334,1.0,pca,-0.2382504804786745,-0.23749410318621852
25,1,0,0,0,2,0.33333334,1.0,pca,-0.10199124944629946,-0.20667305075687267
26,1,0,0,0,2,0.33333334,1.0,pca,-0.24107206928496666,-0.15529023280808849
27,0,1,1,1,5,0.6666667,0.0,pca,0.39538802861252,-0.05453616650701518
27,0,0,0,0,0,0.0,0.0,pca,-0.1686993556959674,0.26159211128105936
27,0,0,0,0,0,0.0,0.0,pca,-0.34776343487609673,0.26950574625796025
28,1,0,0,0,2,0.33333334,1.0,pca,-0.2410721110668705,-0.15529023583723658
28,1,0,0,0,2,0.33333334,1.0,pca,-0.08250685840916894,-0.23596476885219106
30,0,0,0,0,0,0.0,0.0,pca,-0.16709344728805423,0.24534533430521818
30,0,1,0,1,4,0.33333334,0.0,pca,-0.0916865674000115,0.04267074445642882
31,1,0,0,0,2,0.33333334,1.0,pca,-0.08768128733700868,-0.21108440055592018
31,0,1,1,1,5,0.6666667,0.0,pca,0.3953880809324447,-0.05453615194067715
33,0,1,1,1,5,0.6666667,0.0,pca,0.39538807881413063,-0.05453611730623856
34,1,0,0,0,2,0.33333334,1.0,pca,-0.08250686282174755,-0.23596475515658868
35,0,0,1,0,1,0.33333334,0.0,pca,0.0705705047407689,0.21632472254274254
35,0,1,1,1,5,0.6666667,0.0,pca,0.44451269309270036,-0.060221740853798805
36,1,0,0,0,2,0.33333334,1.0,pca,-0.24107218995597213,-0.15529030733176444
36,0,1,1,1,5,0.6666667,0.0,pca,0.3953880147455282,-0.05453614477174387
36,1,0,0,0,2,0.33333334,1.0,pca,-0.25997029537860394,-0.2755614803762414
36,0,0,1,0,1,0.33333334,0.0,pca,0.18957998365865356,0.21531185763018762
38,1,0,0,0,2,0.33333334,1.0,pca,-0.08768126020578662,-0.21108436807368078
38,1,0,0,0,2,0.33333334,1.0,pca,-0.3519399921313059,-0.2368712364507283
39,1,0,0,0,2,0.33333334,1.0,pca,-0.2180602216577475,-0.24485604463163782
39,1,0,0,0,2,0.33333334,1.0,pca,-0.4002529825812088,-0.2150807702192665
39,1,0,0,0,2,0.33333334,1.0,pca,-0.08250686910445365,-0.2359647376492813
40,1,0,0,0,2,0.33333334,1.0,pca,-0.2599702930254044,-0.2755613938458976
41,0,1,1,1,5,0.6666667,0.0,pca,0.34634188782970377,0.026983574598181653
41,0,1,1,1,5,0.6666667,0.0,pca,0.39538799453902673,-0.054536211397261086
42,0,0,1,0,1,0.33333334,0.0,pca,0.13565541140456502,0.16614539732635514
42,1,0,0,0,2,0.33333334,1.0,pca,-0.08768131567703455,-0.21108442794732837
42,1,0,0,0,2,0.33333334,1.0,pca,-0.25997030909809193,-0.27556148312293627
44,1,0,0,0,2,0.33333334,1.0,pca,-0.08250686562051904,-0.2359647239852812
44,0,1,1,1,5,0.6666667,0.0,pca,0.42528147589266696,-0.04250239559691879
44,0,1,1,1,5,0.6666667,0.0,pca,0.39538806956839156,-0.054536146903778476
45,0,1,1,1,5,0.6666667,0.0,pca,0.4252813784375914,-0.042502423000218365
47,1,0,0,0,2,0.33333334,1.0,pca,-0.22179137113105052,-0.1534795175734263
47,0,1,1,1,5,0.6666667,0.0,pca,0.3953879970418588,-0.054536164421233074
47,0,1,1,1,5,0.6666667,0.0,pca,0.44451269309270036,-0.060221740853798805
48,0,0,1,0,1,0.33333334,0.0,pca,0.07057046387239979,0.2163247405089855
49,1,0,0,0,2,0.33333334,1.0,pca,-0.23519283642226269,-0.2166266886933587
49,1,0,0,0,2,0.33333334,1.0,pca,-0.10199117621339907,-0.20667300400765984
49,0,0,0,0,0,0.0,0.0,pca,-0.29504631623597033,0.22547396782405238
49,0,0,0,0,0,0.0,0.0,pca,-0.3329456171323114,0.25996558412206894
49,0,0,1,0,1,0.33333334,0.0,pca,0.1895799891196814,0.21531183899022505
49,1,0,0,0,2,0.33333334,1.0,pca,-0.10687847345923196,-0.18208639815152936
50,0,1,1,1,5,0.6666667,0.0,pca,0.4445127767416176,-0.0602217627637143
51,0,1,0,1,4,0.33333334,0.0,pca,-0.09168656466989131,0.04267074677878657
51,1,0,0,0,2,0.33333334,1.0,pca,-0.21921725563916836,-0.17686390941801297
52,0,0,0,0,0,0.0,0.0,pca,-0.29122000442631835,0.24556664616764404
52,0,1,1,1,5,0.6666667,0.0,pca,0.39538803102477715,-0.05453610481990903
52,0,1,0,1,4,0.33333334,0.0,pca,-0.09168655090114744,0.04267078322669757
53,0,0,1,0,1,0.33333334,0.0,pca,0.1895799142815092,0.21531190334810021
53,0,1,1,1,5,0.6666667,0.0,pca,0.3689169363518984,0.01659735061484266
53,1,0,0,0,2,0.33333334,1.0,pca,-0.380742729667432,-0.23558888247104218
54,0,0,1,0,1,0.33333334,0.0,pca,0.13565540739578688,0.16614538720283334
55,0,1,1,1,5,0.6666667,0.0,pca,0.42528139627025874,-0.042502384174315094
56,1,0,0,0,2,0.33333334,1.0,pca,-0.24107207524169344,-0.15529023555815716
58,0,1,1,1,5,0.6666667,0.0,pca,0.34634183485214876,0.026983565136982912
59,1,0,0,0,2,0.33333334,1.0,pca,-0.21806021508931012,-0.24485610824214402
59,0,1,1,1,5,0.6666667,0.0,pca,0.42528137593472704,-0.04250239624343402
59,1,0,0,0,2,0.33333334,1.0,pca,-0.0825068441600294,-0.235964739846474
60,0,0,0,0,0,0.0,0.0,pca,-0.2529297223328647,0.21129375565684458
61,0,0,1,0,1,0.33333334,0.0,pca,0.1895799891196814,0.21531183899022505
62,0,0,0,0,0,0.0,0.0,pca,-0.053931304813305866,0.30160560943606
62,1,0,0,0,2,0.33333334,1.0,pca,-0.10199115049140553,-0.206673003727146
64,1,0,0,0,2,0.33333334,1.0,pca,-0.10199118147993746,-0.20667302910409294
64,1,0,0,0,2,0.33333334,1.0,pca,-0.08250685653998391,-0.2359647665874909
64,1,0,0,0,2,0.33333334,1.0,pca,-0.08250685622694648,-0.23596476659193447
65,0,0,0,0,0,0.0,0.0,pca,-0.29122002972861216,0.2455666438262535
65,0,1,1,1,5,0.6666667,0.0,pca,0.39538806776969126,-0.05453613971836599
66,1,0,0,0,2,0.33333334,1.0,pca,-0.08768127305868653,-0.21108445928404754
66,1,0,0,0,2,0.33333334,1.0,pca,-0.08768132179177573,-0.21108442230324134
67,0,1,1,1,5,0.6666667,0.0,pca,0.3953880900336352,-0.05453613132865656
67,0,0,0,0,0,0.0,0.0,pca,-0.19469673145884347,0.3062810136824989
67,1,0,0,0,2,0.33333334,1.0,pca,-0.08250683754769869,-0.2359647644723422
67,0,1,1,1,5,0.6666667,0.0,pca,0.4445127096770013,-0.06022172782412724
68,1,0,0,0,2,0.33333334,1.0,pca,-0.08250685968525484,-0.2359647089174208
69,0,0,1,0,1,0.33333334,0.0,pca,0.12791919933772153,0.2047494028332255
69,1,0,0,0,2,0.33333334,1.0,pca,-0.40025295764383695,-0.21508078988905918
69,1,0,0,0,2,0.33333334,1.0,pca,-0.08250685128082125,-0.23596477104217892
70,0,1,0,1,4,0.33333334,0.0,pca,-0.13006091079328963,0.03302312425531234
71,0,1,1,1,5,0.6666667,0.0,pca,0.3689169633818131,0.016597426652978198
72,1,0,0,0,2,0.33333334,1.0,pca,-0.08250695689840702,-0.2359647996822349
73,1,0,0,0,2,0.33333334,1.0,pca,-0.18223186540504255,-0.17888707963508402
74,0,1,1,1,5,0.6666667,0.0,pca,0.42528140337388065,-0.04250240121977408
74,0,1,1,1,5,0.6666667,0.0,pca,0.39538802218838365,-0.05453618108823036
75,1,0,0,0,2,0.33333334,1.0,pca,-0.35193996156328333,-0.23687122125323204
75,0,1,0,1,4,0.33333334,0.0,pca,-0.09168655733199818,0.04267075967707029
76,0,1,1,1,5,0.6666667,0.0,pca,0.39538803102477715,-0.05453610481990903
76,1,0,0,0,2,0.33333334,1.0,pca,-0.08250687999770615,-0.23596473920534874
77,0,1,1,1,5,0.6666667,0.0,pca,0.3953881074000113,-0.054536134621872207
78,1,0,0,0,2,0.33333334,1.0,pca,-0.3807427050923754,-0.23558888034994072
79,1,0,0,0,2,0.33333334,1.0,pca,-0.18545864194532352,-0.15551444080455937
79,0,1,0,1,4,0.33333334,0.0,pca,0.021978999804882937,0.10045190167839071
79,0,0,0,0,0,0.0,0.0,pca,-0.2533580929724293,0.22663287152202816
79,0,0,0,0,0,0.0,0.0,pca,-0.2950463319352103,0.22547397032759786
79,0,1,1,1,5,0.6666667,0.0,pca,0.3953880421942433,-0.05453617497867988
79,0,0,0,0,0,0.0,0.0,pca,-0.045348235639011844,0.2842595479184823
79,1,0,0,0,2,0.33333334,1.0,pca,-0.08250682219463026,-0.2359647774973805
80,0,0,1,0,1,0.33333334,0.0,pca,0.11479808630140023,0.2201867085703701
80,1,0,0,0,2,0.33333334,1.0,pca,-0.1019911000131781,-0.2066729905118135
81,0,0,1,0,1,0.33333334,0.0,pca,0.07057045368669482,0.2163247122031721
82,1,0,0,0,2,0.33333334,1.0,pca,-0.08768126471670143,-0.21108437010946554
84,0,1,0,1,4,0.33333334,0.0,pca,0.021978924735422983,0.10045193879263359
84,1,0,0,0,2,0.33333334,1.0,pca,-0.08250691510476653,-0.2359648410903126
84,0,0,0,0,0,0.0,0.0,pca,-0.16869930324069743,0.2615921357571418
85,0,0,0,0,0,0.0,0.0,pca,-0.3053850011883912,0.2701107040319286
85,0,0,0,0,0,0.0,0.0,pca,-0.29504635867321305,0.22547397836593835
85,0,0,1,0,1,0.33333334,0.0,pca,0.127919205186155,0.20474940563787702
87,0,1,1,1,5,0.6666667,0.0,pca,0.39538808126379477,-0.05453615025263711
87,0,0,0,0,0,0.0,0.0,pca,-0.21134803458055706,0.3159205870656263
88,0,0,0,0,0,0.0,0.0,pca,-0.1686992823427114,0.26159210437625763
88,0,1,1,1,5,0.6666667,0.0,pca,0.42528140048433105,-0.04250238819298588
88,1,0,0,0,2,0.33333334,1.0,pca,-0.2180601521415578,-0.2448559869815529
88,1,0,0,0,2,0.33333334,1.0,pca,-0.40025300931823005,-0.21508072771672163
89,1,0,0,0,2,0.33333334,1.0,pca,-0.08250686050614572,-0.23596476902421457
89,0,0,0,0,0,0.0,0.0,pca,-0.34776341530133936,0.26950580158338916
89,0,1,1,1,5,0.6666667,0.0,pca,0.315250057710345,0.01637018212377045
89,0,1,1,1,5,0.6666667,0.0,pca,0.39538799453902673,-0.054536211397261086
90,0,0,0,0,0,0.0,0.0,pca,-0.06195078833602023,0.30188023034809147
91,0,0,0,0,0,0.0,0.0,pca,-0.2910907172245004,0.2610086269869157
92,0,1,1,1,5,0.6666667,0.0,pca,0.3152499940869855,0.016370192463868616
93,1,0,0,0,2,0.33333334,1.0,pca,-0.21806015853271327,-0.24485597916101728
94,0,0,1,0,1,0.33333334,0.0,pca,0.18958003200895832,0.21531185947136114
94,0,1,0,1,4,0.33333334,0.0,pca,-0.09168655118121695,0.04267075128788028
94,1,0,0,0,2,0.33333334,1.0,pca,-0.08768126459174581,-0.21108437335784505
1,0,0,0,0,0,0.0,0.0,pca,-0.2533581076790986,0.22663284672552042
2,1,0,0,0,2,0.33333334,1.0,pca,-0.2433093369302936,-0.13220452766729376
4,0,0,0,0,0,0.0,0.0,pca,-0.053931284137327534,0.3016057368747249
4,0,0,0,0,0,0.0,0.0,pca,-0.3477634377879191,0.26950578619581306
6,0,1,0,1,4,0.33333334,0.0,pca,0.03306546391395779,0.08310859903528062
7,1,0,0,0,2,0.33333334,1.0,pca,-0.08250686403344515,-0.23596474877344978
7,0,1,1,1,5,0.6666667,0.0,pca,0.395388059355135,-0.05453615135459791
7,0,0,1,0,1,0.33333334,0.0,pca,0.18957999292780267,0.21531182930233866
7,0,1,0,1,4,0.33333334,0.0,pca,0.03306550379360493,0.08310857939567548
8,0,1,1,1,5,0.6666667,0.0,pca,0.3645565169116627,0.00980571435988431
8,1,0,0,0,2,0.33333334,1.0,pca,-0.35685775790809715,-0.1907897558519072
9,1,0,0,0,2,0.33333334,1.0,pca,-0.24107215464611548,-0.15529022940679735
9,0,0,0,0,0,0.0,0.0,pca,-0.05393131123286252,0.3016056028657596
9,0,0,1,0,1,0.33333334,0.0,pca,0.13192479387385606,0.21152900986288642
10,0,1,0,1,4,0.33333334,0.0,pca,-0.15483059543535066,0.09456207692313265
10,0,0,0,0,0,0.0,0.0,pca,-0.3477634554282669,0.26950578811006337
12,1,0,0,0,2,0.33333334,1.0,pca,-0.23519284041129934,-0.21662666566494296
13,1,0,0,0,2,0.33333334,1.0,pca,-0.3379310474000801,-0.21074066623882567
13,1,0,0,0,2,0.33333334,1.0,pca,-0.2382504566109504,-0.23749407977410178
13,0,1,1,1,5,0.6666667,0.0,pca,0.39538806150988126,-0.05453613021797718
13,0,1,1,1,5,0.6666667,0.0,pca,0.3953880605745955,-0.054536131093835344
14,0,0,0,0,0,0.0,0.0,pca,-0.2910907409900842,0.2610086554349293
14,1,0,0,0,2,0.33333334,1.0,pca,-0.08768126653387057,-0.2110843513761814
14,0,1,1,1,5,0.6666667,0.0,pca,0.31524997431790147,0.016370151613583073
14,0,1,1,1,5,0.6666667,0.0,pca,0.33868473619938844,0.005422491209731567
15,0,0,0,0,0,0.0,0.0,pca,-0.22509779112401598,0.2738737633342424
16,0,0,0,0,0,0.0,0.0,pca,-0.3058633943004705,0.2548383589791546
16,0,1,1,1,5,0.6666667,0.0,pca,0.3689169780709469,0.01659736133314474
16,0,1,1,1,5,0.6666667,0.0,pca,0.3953880692206927,-0.05453614090028239
17,0,0,1,0,1,0.33333334,0.0,pca,0.18957999521910976,0.2153118761206334
17,0,0,1,0,1,0.33333334,0.0,pca,0.1279192302591979,0.20474943934372267
17,1,0,0,0,2,0.33333334,1.0,pca,-0.30857434829524655,-0.21222253936223853
18,1,0,0,0,2,0.33333334,1.0,pca,-0.0825068663237403,-0.23596474591832486
18,0,1,0,1,4,0.33333334,0.0,pca,-0.1300609470935889,0.033023094505749695
18,0,1,1,1,5,0.6666667,0.0,pca,0.39538810379022604,-0.054536142939567794
18,1,0,0,0,2,0.33333334,1.0,pca,-0.08250685559956042,-0.23596475764910765
18,0,0,1,0,1,0.33333334,0.0,pca,0.24661293247903074,0.2069291611414405
19,1,0,0,0,2,0.33333334,1.0,pca,-0.2410721121215677,-0.15529023410150058
19,0,0,0,0,0,0.0,0.0,pca,-0.3053850288370987,0.2701106588848581
20,0,0,1,0,1,0.33333334,0.0,pca,0.18957997940905372,0.2153118373021871
20,0,0,1,0,1,0.33333334,0.0,pca,0.20646320254873532,0.1981115468777446
20,0,1,1,1,5,0.6666667,0.0,pca,0.3953880765305935,-0.05453614339983223
22,0,0,0,0,0,0.0,0.0,pca,-0.21134805902842574,0.3159205977873844
22,1,0,0,0,2,0.33333334,1.0,pca,-0.08768127062491138,-0.2110843670924941
23,0,0,0,0,0,0.0,0.0,pca,-0.053931301156963554,0.30160561792264856
23,0,0,0,0,0,0.0,0.0,pca,-0.16869929846643766,0.26159213674783893
23,0,0,0,0,0,0.0,0.0,pca,-0.25335810518856827,0.22663285106575642
24,0,0,0,0,0,0.0,0.0,pca,-0.30538499233719396,0.2701107258390413
24,1,0,0,0,2,0.33333334,1.0,pca,-0.10687847601852933,-0.18208641145074836
24,0,0,0,0,0,0.0,0.0,pca,-0.16869931550692874,0.2615921576723408
24,0,0,0,0,0,0.0,0.0,pca,-0.25335810289974003,0.2266328746956521
25,1,0,0,0,2,0.33333334,1.0,pca,-0.3568577672396104,-0.19078969255313097
25,1,0,0,0,2,0.33333334,1.0,pca,-0.08250696759029627,-0.23596482571134395
25,0,0,0,0,0,0.0,0.0,pca,-0.16869931281210096,0.26159212234557855
26,0,0,1,0,1,0.33333334,0.0,pca,0.08841520048158613,0.2072846446598116
26,0,0,0,0,0,0.0,0.0,pca,-0.2912199965284657,0.24556665017953952
27,0,1,1,1,5,0.6666667,0.0,pca,0.39538802811505025,-0.0545361767029878
29,0,1,1,1,5,0.6666667,0.0,pca,0.3953880169920806,-0.05453613830739082
30,1,0,0,0,2,0.33333334,1.0,pca,-0.08250686804865559,-0.23596474567830542
33,0,0,0,0,0,0.0,0.0,pca,-0.3477634382464124,0.269505788895702
34,1,0,0,0,2,0.33333334,1.0,pca,-0.0825068750268676,-0.23596476164846317
34,0,1,0,1,4,0.33333334,0.0,pca,0.03306558483464245,0.08310861969723202
35,0,0,0,0,0,0.0,0.0,pca,-0.2910907712176022,0.2610086404953055
35,0,0,1,0,1,0.33333334,0.0,pca,0.07057051384011492,0.2163247800228617
35,0,1,0,1,4,0.33333334,0.0,pca,-0.01982769546781983,0.14460734670672992
37,0,1,1,1,5,0.6666667,0.0,pca,0.39538805410533384,-0.05453613998330395
38,1,0,0,0,2,0.33333334,1.0,pca,-0.3568577768656631,-0.19078972633380378
38,1,0,0,0,2,0.33333334,1.0,pca,-0.24107215727075482,-0.15529030644163797
38,0,1,1,1,5,0.6666667,0.0,pca,0.39538804993034926,-0.05453619467282225
39,0,0,0,0,0,0.0,0.0,pca,-0.2910907786687491,0.26100860233596246
39,0,0,0,0,0,0.0,0.0,pca,-0.3058634041229616,0.2548383538347567
39,0,0,0,0,0,0.0,0.0,pca,-0.21134797384724363,0.3159206261293711
39,1,0,0,0,2,0.33333334,1.0,pca,-0.08768130633715909,-0.21108444249146344
40,1,0,0,0,2,0.33333334,1.0,pca,-0.1822319003439094,-0.17888709333198874
42,0,1,1,1,5,0.6666667,0.0,pca,0.3953880677008861,-0.05453614653915309
42,0,0,1,0,1,0.33333334,0.0,pca,0.1781962525169081,0.17121963885278246
42,0,1,0,1,4,0.33333334,0.0,pca,-0.1300609470935889,0.033023094505749695
43,0,1,1,1,5,0.6666667,0.0,pca,0.36891693707023854,0.016597359172774245
43,1,0,0,0,2,0.33333334,1.0,pca,-0.23519282976941963,-0.2166267125514547
44,1,0,0,0,2,0.33333334,1.0,pca,-0.35685776193620866,-0.19078972871686803
44,0,1,1,1,5,0.6666667,0.0,pca,0.3953880069421243,-0.054536178037497524
44,1,0,0,0,2,0.33333334,1.0,pca,-0.08768137617260405,-0.21108443617209768
44,1,0,0,0,2,0.33333334,1.0,pca,-0.08250682759496189,-0.2359647749312521
45,0,0,0,0,0,0.0,0.0,pca,-0.15693947604351738,0.28810070653142716
45,0,1,0,1,4,0.33333334,0.0,pca,-0.04064111640240918,0.1529884041898918
46,1,0,0,0,2,0.33333334,1.0,pca,-0.08250685254149978,-0.23596475119027258
46,1,0,0,0,2,0.33333334,1.0,pca,-0.08250689440885062,-0.23596474312345697
46,0,1,1,1,5,0.6666667,0.0,pca,0.3953879955032851,-0.05453615999617753
47,0,0,0,0,0,0.0,0.0,pca,-0.30538496671346327,0.2701107155550956
48,0,0,0,0,0,0.0,0.0,pca,-0.3477633518472669,0.26950586965439205
49,0,1,1,1,5,0.6666667,0.0,pca,0.3463418953287092,0.026983530220111962
49,0,0,0,0,0,0.0,0.0,pca,-0.34776344242771207,0.26950580572917715
50,0,0,0,0,0,0.0,0.0,pca,-0.16869933549086022,0.2615920986220724
51,0,1,1,1,5,0.6666667,0.0,pca,0.3953880585740517,-0.0545361425082839
51,0,1,1,1,5,0.6666667,0.0,pca,0.4445127965183364,-0.06022177035316548
51,0,0,0,0,0,0.0,0.0,pca,-0.3477634493181416,0.2695058140448087
51,0,0,0,0,0,0.0,0.0,pca,-0.253358102681678,0.22663286301070143
52,0,0,0,0,0,0.0,0.0,pca,-0.25335807387526305,0.22663284011282275
53,1,0,0,0,2,0.33333334,1.0,pca,-0.08250685246338438,-0.23596475100159806
53,0,0,0,0,0,0.0,0.0,pca,-0.21134804548028732,0.315920585707578
53,0,1,0,1,4,0.33333334,0.0,pca,-0.13006091713227697,0.033023087293220704
53,0,1,1,1,5,0.6666667,0.0,pca,0.3463418845866817,0.026983556130704744
54,0,0,1,0,1,0.33333334,0.0,pca,0.07057045981135485,0.2163247499168466
54,0,1,1,1,5,0.6666667,0.0,pca,0.39538809439533085,-0.05453613984410735
54,1,0,0,0,2,0.33333334,1.0,pca,-0.08250688522461234,-0.23596479758156055
54,0,1,1,1,5,0.6666667,0.0,pca,0.3953879987722235,-0.05453620269077766
54,0,1,0,1,4,0.33333334,0.0,pca,-0.04064110723207029,0.15298843880309335
55,0,1,1,1,5,0.6666667,0.0,pca,0.4252814405127031,-0.042502377239398176
55,0,0,0,0,0,0.0,0.0,pca,-0.05393136070269114,0.30160561216351034
55,0,0,0,0,0,0.0,0.0,pca,-0.29122001184463764,0.24556666197415347
56,0,0,0,0,0,0.0,0.0,pca,-0.25335812368586064,0.2266328554015253
56,1,0,0,0,2,0.33333334,1.0,pca,-0.10687845464635021,-0.1820864006630555
56,0,0,0,0,0,0.0,0.0,pca,-0.3058634128753236,0.25483834538049155
57,0,0,0,0,0,0.0,0.0,pca,-0.16869930541242367,0.2615921412364468
58,1,0,0,0,2,0.33333334,1.0,pca,-0.08250690548014586,-0.23596481231650637
59,0,0,0,0,0,0.0,0.0,pca,-0.2910907712176022,0.2610086404953055
59,0,1,1,1,5,0.6666667,0.0,pca,0.3689169259104007,0.016597418568618655
60,0,0,1,0,1,0.33333334,0.0,pca,0.13565535918247837,0.16614541058443483
60,0,0,0,0,0,0.0,0.0,pca,-0.2912200005705181,0.2455666838656282
61,0,0,0,0,0,0.0,0.0,pca,-0.22509788020075255,0.27387378822645947
61,0,0,0,0,0,0.0,0.0,pca,-0.30586341255101684,0.2548383989446083
61,1,0,0,0,2,0.33333334,1.0,pca,-0.23519281892556249,-0.21662668851257097
62,0,1,1,1,5,0.6666667,0.0,pca,0.3953880676635002,-0.05453615066228393
63,1,0,0,0,2,0.33333334,1.0,pca,-0.08768125356616917,-0.21108441324748142
63,1,0,0,0,2,0.33333334,1.0,pca,-0.10199126543884478,-0.20667299252592922
64,0,1,0,1,4,0.33333334,0.0,pca,0.03306553800921952,0.08310859023468126
64,1,0,0,0,2,0.33333334,1.0,pca,-0.08250683683281632,-0.23596475557926985
65,0,0,0,0,0,0.0,0.0,pca,-0.1686992924044194,0.2615921433927857
65,0,0,0,0,0,0.0,0.0,pca,-0.30538499847886846,0.27011075839101095
66,0,1,1,1,5,0.6666667,0.0,pca,0.39538805766125307,-0.05453614383955621
66,0,1,1,1,5,0.6666667,0.0,pca,0.3953880677008861,-0.05453614653915309
66,0,0,1,0,1,0.33333334,0.0,pca,0.2466130465547269,0.2069291813111407
66,0,0,1,0,1,0.33333334,0.0,pca,0.1895799996943023,0.2153118418323875
68,0,0,0,0,0,0.0,0.0,pca,-0.1686993174216509,0.26159214288285526
69,0,0,0,0,0,0.0,0.0,pca,-0.18346636210904874,0.27927157386655044
69,0,0,0,0,0,0.0,0.0,pca,-0.30586339361432224,0.2548383685694459
70,0,0,0,0,0,0.0,0.0,pca,-0.04534825910760733,0.2842595783004176
70,0,1,0,1,4,0.33333334,0.0,pca,-0.15483059543535066,0.09456207692313265
70,0,0,1,0,1,0.33333334,0.0,pca,0.18958001315773562,0.21531187871262392
71,0,0,0,0,0,0.0,0.0,pca,-0.2910907712176022,0.2610086404953055
71,1,0,0,0,2,0.33333334,1.0,pca,-0.220898119573392,-0.26594237982529323
72,0,1,0,1,4,0.33333334,0.0,pca,0.021978984031099463,0.10045192126095734
72,1,0,0,0,2,0.33333334,1.0,pca,-0.23519280432870526,-0.21662671924679286
73,1,0,0,0,2,0.33333334,1.0,pca,-0.23825045170641834,-0.23749412641140075
73,0,0,0,0,0,0.0,0.0,pca,-0.3477634256696004,0.2695057816344338
73,0,1,1,1,5,0.6666667,0.0,pca,0.3386846255531396,0.005422514927721472
73,0,1,1,1,5,0.6666667,0.0,pca,0.39538806051395836,-0.05453615025558431
73,1,0,0,0,2,0.33333334,1.0,pca,-0.35193986139071826,-0.23687113131561602
74,1,0,0,0,2,0.33333334,1.0,pca,-0.23519283328240342,-0.21662664565007636
74,1,0,0,0,2,0.33333334,1.0,pca,-0.08250686637344207,-0.23596474856213903
74,1,0,0,0,2,0.33333334,1.0,pca,-0.08250690581154584,-0.23596479961315484
75,0,0,0,0,0,0.0,0.0,pca,-0.2533581298867536,0.2266328716751619
76,0,0,0,0,0,0.0,0.0,pca,-0.25335811011929327,0.22663289109792134
76,0,0,1,0,1,0.33333334,0.0,pca,0.07057046650586327,0.21632473423010498
77,0,1,1,1,5,0.6666667,0.0,pca,0.39538807394363795,-0.05453614275921245
77,0,1,1,1,5,0.6666667,0.0,pca,0.39538806558970807,-0.0545361503110561
77,1,0,0,0,2,0.33333334,1.0,pca,-0.35685774445611407,-0.19078969412998323
78,1,0,0,0,2,0.33333334,1.0,pca,-0.08250684131858499,-0.2359647458795552
80,0,1,1,1,5,0.6666667,0.0,pca,0.4445126684867,-0.060221755180900144
81,1,0,0,0,2,0.33333334,1.0,pca,-0.18545858215022024,-0.1555144189957894
82,0,0,0,0,0,0.0,0.0,pca,-0.2912199965284657,0.24556665017953952
82,0,1,1,1,5,0.6666667,0.0,pca,0.3953880609723117,-0.054536140733901034
82,1,0,0,0,2,0.33333334,1.0,pca,-0.08250689440885062,-0.23596474312345697
83,0,1,0,1,4,0.33333334,0.0,pca,-0.04064113915980615,0.1529884567654688
83,0,1,1,1,5,0.6666667,0.0,pca,0.3645565636013708,0.009805733734182975
83,0,0,1,0,1,0.33333334,0.0,pca,0.24661297819641312,0.206929180680844
84,0,0,1,0,1,0.33333334,0.0,pca,0.12791924441967747,0.2047493844477021
84,0,1,1,1,5,0.6666667,0.0,pca,0.3953880658340485,-0.05453614944574828
85,0,0,0,0,0,0.0,0.0,pca,-0.3058634239497287,0.25483833349417007
86,1,0,0,0,2,0.33333334,1.0,pca,-0.18223194358702208,-0.17888711937488358
86,1,0,0,0,2,0.33333334,1.0,pca,-0.22089815218159398,-0.2659423517637435
86,0,1,0,1,4,0.33333334,0.0,pca,-0.019827642048876742,0.14460742742248534
87,0,0,1,0,1,0.33333334,0.0,pca,0.13565541897079983,0.16614543817980318
87,0,0,1,0,1,0.33333334,0.0,pca,0.0705704452330328,0.2163247697636839
88,0,1,1,1,5,0.6666667,0.0,pca,0.36891691665401183,0.0165974035769805
88,1,0,0,0,2,0.33333334,1.0,pca,-0.08250684037064537,-0.23596475438642503
88,0,1,1,1,5,0.6666667,0.0,pca,0.39538804954773854,-0.05453615416919935
89,0,1,0,1,4,0.33333334,0.0,pca,-0.13006090872396203,0.033023107936867635
89,0,1,1,1,5,0.6666667,0.0,pca,0.3152500297861962,0.016370225901003482
90,1,0,0,0,2,0.33333334,1.0,pca,-0.08250687311347082,-0.23596473197882054
90,1,0,0,0,2,0.33333334,1.0,pca,-0.30857435630485563,-0.21222254557132378
90,0,1,1,1,5,0.6666667,0.0,pca,0.315249997785226,0.016370236843951447
