center_cell,left_neighbor,right_neighbor,next_cell,neighborhood_class,local_density,local_current,method,x,y
0,0,0,0,0,0.0,,pca,-0.47841287960007767,0.11237788571923618
0,0,1,1,1,0.33333334,,pca,-0.5512673053204501,-0.3643901766095605
1,0,1,1,3,0.6666667,,pca,0.433599170816074,-0.4004434035555552
0,0,0,0,0,0.0,,pca,-0.47370590200756224,0.16320936670615027
1,1,1,0,7,1.0,,pca,0.3823386564199117,-0.10655189642643004
0,1,1,1,5,0.6666667,,pca,-0.588300644324292,-0.13391048745020961
1,0,1,1,3,0.6666667,,pca,0.409963362107311,-0.4232241440328903
0,0,1,1,1,0.33333334,,pca,-0.5915618134628708,-0.3439304837190251
0,0,1,1,1,0.33333334,,pca,-0.5523112058079892,-0.38791278109749117
1,0,1,1,3,0.6666667,,pca,0.45140970047741147,-0.425285339499596
1,1,1,0,7,1.0,,pca,0.37869575377799325,-0.11295045942662219
0,1,0,0,4,0.33333334,,pca,-0.5008197311710973,0.3360517989172823
1,1,0,1,6,0.6666667,,pca,0.4634134484234258,0.47143919355851654
1,1,0,1,6,0.6666667,,pca,0.4577644456744002,0.4727389144207004
0,1,0,0,4,0.33333334,,pca,-0.502300225114152,0.3888473291540628
0,1,1,1,5,0.6666667,,pca,-0.5972230654945079,-0.11577052493238515
1,1,1,0,7,1.0,,pca,0.37860795616741005,-0.08776624830129387
0,0,0,0,0,0.0,,pca,-0.4998457967548613,0.1488614570653624
0,0,0,0,0,0.0,,pca,-0.45997493381188376,0.16427812773076916
1,1,0,1,6,0.6666667,,pca,0.4612005426421192,0.4051894328067668
0,1,0,0,4,0.33333334,,pca,-0.48640291610812125,0.36786617283801354
0,1,0,0,4,0.33333334,,pca,-0.5043478514999065,0.39555624280940094
0,0,1,1,1,0.33333334,,pca,-0.5697473657504437,-0.3416932121423917
0,0,1,1,1,0.33333334,,pca,-0.548665389000073,-0.36242831162822386
1,1,0,1,6,0.6666667,,pca,0.484261364078552,0.4724951592555175
1,0,1,1,3,0.6666667,,pca,0.42902475025095765,-0.388182560437772
1,1,0,1,6,0.6666667,,pca,0.4737137187032976,0.4706422623588566
1,0,1,1,3,0.6666667,,pca,0.4677498337999497,-0.4263161535722523
0,0,0,0,0,0.0,,pca,-0.4745269947942145,0.16965843169118439
1,1,1,0,7,1.0,,pca,0.36503830381362656,-0.1540987975964616
0,1,1,1,5,0.6666667,,pca,-0.5972230758898753,-0.1157704502423097
1,1,1,0,7,1.0,,pca,0.3662814326679742,-0.08099310865030462
1,1,1,0,7,1.0,,pca,0.3741956622614906,-0.07779513008423089
1,1,0,1,6,0.6666667,,pca,0.46610876556706315,0.40354688732771565
1,1,0,1,6,0.6666667,,pca,0.46836535625979747,0.41028831909454844
0,1,0,0,4,0.33333334,,pca,-0.5019115886709349,0.37293930911275797
0,0,0,0,0,0.0,,pca,-0.484742663198147,0.15254133041862356
0,1,1,1,5,0.6666667,,pca,-0.6019017172044956,-0.1312558885502555
0,1,1,1,5,0.6666667,,pca,-0.6052845973888845,-0.10340036606860703
1,1,0,1,6,0.6666667,,pca,0.466253326288653,0.44611419638598443
1,0,1,1,3,0.6666667,,pca,0.42324086478325085,-0.44596145531634634
1,1,1,0,7,1.0,,pca,0.34601716857623654,-0.1388456511523959
0,0,0,0,0,0.0,,pca,-0.4663696128254921,0.1643749227232813
0,1,1,1,5,0.6666667,,pca,-0.5985143729785499,-0.133774567279078
0,0,1,1,1,0.33333334,,pca,-0.5604279540914794,-0.3409645268839754
1,1,0,1,6,0.6666667,,pca,0.450610471766107,0.40604776970025336
1,1,1,0,7,1.0,,pca,0.35715810076026533,-0.11068075865702642
0,1,1,1,5,0.6666667,,pca,-0.6210331464848053,-0.08855792419252118
1,0,1,1,3,0.6666667,,pca,0.42685231333795515,-0.44424767308478075
0,1,0,0,4,0.33333334,,pca,-0.48885504932801,0.38857121348557777
1,1,1,0,7,1.0,,pca,0.35603244991642347,-0.10039461674750116
1,1,1,0,7,1.0,,pca,0.3596862647346256,-0.10953526104910583
0,0,1,1,1,0.33333334,,pca,-0.5635963944584517,-0.33396364035272597
0,1,1,1,5,0.6666667,,pca,-0.6085544569939361,-0.15557260761314573
1,1,0,1,6,0.6666667,,pca,0.4580279097916723,0.4163489876317943
1,0,1,1,3,0.6666667,,pca,0.451409857997335,-0.4252854496488596
0,1,0,0,4,0.33333334,,pca,-0.502744907292662,0.3364253694710112
1,0,1,1,3,0.6666667,,pca,0.40907071517791094,-0.4247137043935717
0,0,1,1,1,0.33333334,,pca,-0.5557509395874305,-0.373611818520598
1,1,1,0,7,1.0,,pca,0.3420766967245942,-0.14157196524689852
0,0,0,0,0,0.0,,pca,-0.4570621225635086,0.14298619686515518
1,0,1,1,3,0.6666667,,pca,0.39395281105298263,-0.41766837614655916
0,1,0,0,4,0.33333334,,pca,-0.5000094947506905,0.36754018515585907
0,0,0,0,0,0.0,,pca,-0.4716363774384393,0.10732299464726403
1,0,0,1,2,0.33333334,,pca,0.5438710021877623,0.14980188254015814
1,1,1,0,7,1.0,,pca,0.3501704459984474,-0.10156018211831486
1,1,1,0,7,1.0,,pca,0.3741956934350965,-0.07779509614798596
1,1,1,0,7,1.0,,pca,0.34601716029264384,-0.13884559555492182
1,1,0,1,6,0.6666667,,pca,0.45032712767626515,0.4494576740960985
1,0,0,1,2,0.33333334,,pca,0.5438710507929344,0.1498018642180427
1,1,1,0,7,1.0,,pca,0.3741955562503908,-0.07779517521181012
0,1,1,1,5,0.6666667,,pca,-0.5958390696830458,-0.1476354545014653
0,1,0,0,4,0.33333334,,pca,-0.5091613341479613,0.41391508668775034
0,1,1,1,5,0.6666667,,pca,-0.6112873637941496,-0.10059934105967161
0,1,0,0,4,0.33333334,,pca,-0.49256686826411644,0.39599556820553405
1,0,0,1,2,0.33333334,,pca,0.5177125563295976,0.12249088788378437
1,1,1,0,7,1.0,,pca,0.35174507326450155,-0.13880286360865646
1,0,1,1,3,0.6666667,,pca,0.41597666988577553,-0.4169016904060202
0,0,1,1,1,0.33333334,,pca,-0.5802800162707511,-0.34629302192253675
1,0,1,1,3,0.6666667,,pca,0.4090707301830785,-0.4247135893755457
1,0,1,1,3,0.6666667,,pca,0.4455077002108343,-0.4112214316217929
1,0,1,1,3,0.6666667,,pca,0.4090707493610525,-0.42471378663431425
1,1,1,0,7,1.0,,pca,0.37320542533860135,-0.08821531524102855
0,1,0,0,4,0.33333334,,pca,-0.5022624351337255,0.32880701731032985
0,0,0,0,0,0.0,,pca,-0.4631849319294228,0.13318442450653278
1,0,1,1,3,0.6666667,,pca,0.39395277829924125,-0.417668447819616
1,1,1,0,7,1.0,,pca,0.37062144259701424,-0.10905246845952343
0,1,0,0,4,0.33333334,,pca,-0.5061572753103063,0.37049830849438287
1,1,0,1,6,0.6666667,,pca,0.4563748895817865,0.4090963831371787
1,1,1,0,7,1.0,,pca,0.35048415691013934,-0.1034264378595059
1,1,0,1,6,0.6666667,,pca,0.45130162577077293,0.4566925278735463
1,1,1,0,7,1.0,,pca,0.37438266928300656,-0.11567529484511119
1,0,1,1,3,0.6666667,,pca,0.4054837566888857,-0.4139683306515862
1,0,0,1,2,0.33333334,,pca,0.5121065990281799,0.14372458235265523
0,1,1,1,5,0.6666667,,pca,-0.5840112153214445,-0.09014217044459949
0,0,1,1,1,0.33333334,,pca,-0.5706012648938106,-0.3405962383781159
1,0,1,1,3,0.6666667,,pca,0.44780868021803566,-0.41558833779900217
1,1,1,0,7,1.0,,pca,0.3610003098378298,-0.061694746664229694
1,1,1,0,7,1.0,,pca,0.3742473328248386,-0.10972983853641138
1,0,0,1,2,0.33333334,,pca,0.527800844320582,0.15853875504750703
1,0,1,1,3,0.6666667,,pca,0.4595112632397187,-0.42900795145649817
0,1,0,0,4,0.33333334,,pca,-0.49275699580054544,0.33153984694117233
1,0,1,1,3,0.6666667,,pca,0.4090706924810905,-0.42471360155635507
1,1,0,1,6,0.6666667,,pca,0.4577645564092313,0.47273889805681024
1,1,0,1,6,0.6666667,,pca,0.4620618134772264,0.4570796092558803
1,0,1,1,3,0.6666667,,pca,0.4319337052731653,-0.3885043958232536
1,0,1,1,3,0.6666667,,pca,0.45951123613375633,-0.42900780232643854
1,1,1,0,7,1.0,,pca,0.3679921591144908,-0.09856375466034473
0,1,0,0,4,0.33333334,,pca,-0.4949064444258384,0.3333857490270633
0,0,1,1,1,0.33333334,,pca,-0.5512673223939739,-0.36439028078696845
1,0,1,1,3,0.6666667,,pca,0.456977523024676,-0.41676528182365813
0,0,0,0,0,0.0,,pca,-0.4570620490832041,0.1429861074544136
0,0,0,0,0,0.0,,pca,-0.4683123458366846,0.1286499733166762
1,0,1,1,3,0.6666667,,pca,0.4465070848393805,-0.39979383829432347
1,0,1,1,3,0.6666667,,pca,0.43193369176842855,-0.3885044081500707
1,0,1,1,3,0.6666667,,pca,0.4596023452978384,-0.42260796043589177
0,1,0,0,4,0.33333334,,pca,-0.49734702342044285,0.4144145692496205
0,0,0,0,0,0.0,,pca,-0.4643771709186266,0.13780886896876937
1,0,1,1,3,0.6666667,,pca,0.4595112585742944,-0.4290078854551772
0,1,0,0,4,0.33333334,,pca,-0.4925668897882557,0.39599555848260903
0,1,1,1,5,0.6666667,,pca,-0.6085546146317473,-0.15557256286520305
1,1,1,0,7,1.0,,pca,0.37424733791348486,-0.10972984356256654
0,1,1,1,5,0.6666667,,pca,-0.5987953213700217,-0.07542853044561049
0,1,1,1,5,0.6666667,,pca,-0.5985144176057053,-0.13377456132281607
1,0,1,1,3,0.6666667,,pca,0.4090707724555688,-0.4247136165434484
1,0,1,1,3,0.6666667,,pca,0.40907074122049913,-0.4247137638793269
1,1,0,1,6,0.6666667,,pca,0.45543813791221566,0.4219705598230852
1,1,0,1,6,0.6666667,,pca,0.4733302917561143,0.4507916065751121
1,1,0,1,6,0.6666667,,pca,0.47058364497487626,0.4481778353182415
0,0,1,1,1,0.33333334,,pca,-0.560427964409097,-0.3409645588987258
0,0,1,1,1,0.33333334,,pca,-0.5956828020972291,-0.35319596788785423
1,0,0,1,2,0.33333334,,pca,0.4899303615537697,0.15149022502562004
1,1,0,1,6,0.6666667,,pca,0.45983309191582256,0.413061399969339
0,1,0,0,4,0.33333334,,pca,-0.5081699878103605,0.3314443553580553
1,1,1,0,7,1.0,,pca,0.3420768006308371,-0.14157193713667582
1,0,1,1,3,0.6666667,,pca,0.4204720046712114,-0.42618917401027767
0,0,1,1,1,0.33333334,,pca,-0.5786432496982836,-0.38978928212949127
0,1,0,0,4,0.33333334,,pca,-0.5022624414760342,0.32880706092842027
0,1,0,0,4,0.33333334,,pca,-0.49256691479472686,0.3959956023515319
1,1,1,0,7,1.0,,pca,0.3679921549288241,-0.09856375501581993
0,1,0,0,4,0.33333334,,pca,-0.5008197824487729,0.33605174967687657
1,0,1,1,3,0.6666667,,pca,0.38771535602698015,-0.41180702529562063
0,0,0,0,0,0.0,,pca,-0.4866229518716764,0.15987451364187194
1,1,0,1,6,0.6666667,,pca,0.45637487562928714,0.4090964665190524
1,0,1,1,3,0.6666667,,pca,0.4227035173701392,-0.3831112504304627
0,1,0,0,4,0.33333334,,pca,-0.49490653510918053,0.3333857092593396
0,1,1,1,5,0.6666667,,pca,-0.6085546328485133,-0.15557259226654485
1,0,1,1,3,0.6666667,,pca,0.4204721087290596,-0.426189176196337
1,1,0,1,6,0.6666667,,pca,0.45061049011251697,0.40604782471901096
0,0,1,1,1,0.33333334,,pca,-0.5799014488016966,-0.34129662596798516
0,0,1,1,1,0.33333334,,pca,-0.5486654232973109,-0.36242828298822216
1,1,1,0,7,1.0,,pca,0.3679922544200017,-0.09856375471319001
1,0,1,1,3,0.6666667,,pca,0.4465071938014622,-0.3997938520756855
1,1,1,0,7,1.0,,pca,0.37069615585070215,-0.09098861706401096
1,0,1,1,3,0.6666667,,pca,0.4514096809847753,-0.42528537414753875
1,0,1,1,3,0.6666667,,pca,0.4068057769473249,-0.4393715513610018
0,0,1,1,1,0.33333334,,pca,-0.592895069545723,-0.3475602662950693
1,0,0,1,2,0.33333334,,pca,0.5216949719672929,0.16280610022521758
1,1,1,0,7,1.0,,pca,0.37419543722405657,-0.07779521983130533
0,0,0,0,0,0.0,,pca,-0.4962338585609057,0.1541159700968549
0,0,1,1,1,0.33333334,,pca,-0.5514178262247996,-0.36157191251114573
0,0,0,0,0,0.0,,pca,-0.4976281736114574,0.15204655510895354
1,0,1,1,3,0.6666667,,pca,0.4049013357612584,-0.41882917940904196
1,1,1,0,7,1.0,,pca,0.3517451440913084,-0.13880276316841855
1,1,1,0,7,1.0,,pca,0.3467236400987166,-0.09496051771838576
1,1,0,1,6,0.6666667,,pca,0.45597221101856966,0.4893111559179929
1,0,1,1,3,0.6666667,,pca,0.4090707023108314,-0.424713703538648
1,1,0,1,6,0.6666667,,pca,0.4618005693594974,0.45657010981250773
1,1,0,1,6,0.6666667,,pca,0.4733303490830323,0.4507916116186683
1,0,1,1,3,0.6666667,,pca,0.45111433477190166,-0.4283331645734031
1,1,1,0,7,1.0,,pca,0.35174503741026397,-0.13880287082603926
0,1,1,1,5,0.6666667,,pca,-0.5883006107342332,-0.13391056309561888
1,1,1,0,7,1.0,,pca,0.3741956304900975,-0.07779517649596968
1,1,0,1,6,0.6666667,,pca,0.45637477380044966,0.4090965039062763
1,0,1,1,3,0.6666667,,pca,0.4262379548417061,-0.38549594208477334
0,1,0,0,4,0.33333334,,pca,-0.5081699818240211,0.3314442430755036
1,1,1,0,7,1.0,,pca,0.3662813123926283,-0.08099323014517068
0,1,1,1,5,0.6666667,,pca,-0.5883006982326527,-0.13391051999927628
1,0,1,1,3,0.6666667,,pca,0.44550770747980695,-0.4112215006723876
1,1,1,0,7,1.0,,pca,0.3787211692250456,-0.10587515669845893
1,1,0,1,6,0.6666667,,pca,0.47333027008466555,0.45079170259906287
1,0,0,1,2,0.33333334,,pca,0.526438214422842,0.11857175887211002
0,1,0,0,4,0.33333334,,pca,-0.4925668512083158,0.3959955540262082
0,1,1,1,5,0.6666667,,pca,-0.6033710160637031,-0.11447457871537647
1,1,1,0,7,1.0,,pca,0.37412478543202965,-0.07617235911106579
1,1,0,1,6,0.6666667,,pca,0.47333021704824774,0.4507917332106059
1,0,1,1,3,0.6666667,,pca,0.4225726270862866,-0.42618918723502064
1,1,1,0,7,1.0,,pca,0.342076641038751,-0.14157178535962123
1,0,1,1,3,0.6666667,,pca,0.44650707067519124,-0.3997938564891864
1,1,1,0,7,1.0,,pca,0.3610003105964271,-0.06169479065270256
1,0,1,1,3,0.6666667,,pca,0.45140965113981646,-0.4252852312364084
1,0,0,1,2,0.33333334,,pca,0.5430225741059692,0.16597501388175834
1,0,1,1,3,0.6666667,,pca,0.4514097390940969,-0.42528537126098254
0,1,0,0,4,0.33333334,,pca,-0.49684669360246553,0.33376398743494384
1,0,1,1,3,0.6666667,,pca,0.4595112208697907,-0.4290078077898485
1,1,1,0,7,1.0,,pca,0.35715824742341773,-0.11068073929756916
1,0,1,1,3,0.6666667,,pca,0.4090708029436083,-0.4247135576284601
1,1,1,0,7,1.0,,pca,0.3517451076496083,-0.13880276313612927
0,0,0,0,0,0.0,,pca,-0.4570620288828325,0.1429861937672413
1,1,0,1,6,0.6666667,,pca,0.4737137968314816,0.47064225867424314
1,1,0,1,6,0.6666667,,pca,0.4730371580138665,0.456837609826136
1,0,0,1,2,0.33333334,,pca,0.5357226747253939,0.15360743085433598
1,1,1,0,7,1.0,,pca,0.3517450577532335,-0.13880287533528768
0,0,1,1,1,0.33333334,,pca,-0.5604278557006426,-0.3409644264811731
0,0,1,1,1,0.33333334,,pca,-0.5653329230258223,-0.373801131611747
1,0,1,1,3,0.6666667,,pca,0.3939527178501906,-0.4176684173903873
0,0,1,1,1,0.33333334,,pca,-0.5691602940903171,-0.35377781239546313
1,0,1,1,3,0.6666667,,pca,0.40907072691773094,-0.42471373278443936
0,1,1,1,5,0.6666667,,pca,-0.6208340971667788,-0.12945532157728856
0,1,0,0,4,0.33333334,,pca,-0.5027449006963887,0.33642534657471185
1,1,1,0,7,1.0,,pca,0.37424716995107155,-0.10972977019986285
1,1,1,0,7,1.0,,pca,0.3742471950664572,-0.10972976991765837
0,1,1,1,5,0.6666667,,pca,-0.5985143683514522,-0.13377458266566478
1,0,1,1,3,0.6666667,,pca,0.4284019077955097,-0.3861002793784425
0,0,1,1,1,0.33333334,,pca,-0.5604278311514794,-0.3409644817005212
1,1,1,0,7,1.0,,pca,0.37419551728467104,-0.07779515646863466
1,1,0,1,6,0.6666667,,pca,0.44343672573581105,0.400942661463729
1,1,1,0,7,1.0,,pca,0.37320533043306703,-0.08821521701516233
1,1,1,0,7,1.0,,pca,0.3786079259607601,-0.08776622906343823
0,0,1,1,1,0.33333334,,pca,-0.5514178805322683,-0.36157186064799074
0,1,1,1,5,0.6666667,,pca,-0.5985144266195253,-0.13377454918250709
0,1,0,0,4,0.33333334,,pca,-0.49256688491390643,0.3959955049389765
0,1,1,1,5,0.6666667,,pca,-0.6274059572584841,-0.12596671368861267
0,0,1,1,1,0.33333334,,pca,-0.5512672449812416,-0.36439029124940026
0,1,0,0,4,0.33333334,,pca,-0.4982178374826144,0.3298848823611331
0,0,1,1,1,0.33333334,,pca,-0.5691602460744569,-0.3537777418982716
1,1,0,1,6,0.6666667,,pca,0.4705837251451267,0.448178001377382
1,1,0,1,6,0.6666667,,pca,0.47371369507474503,0.47064224624997564
1,1,0,1,6,0.6666667,,pca,0.4737137987645773,0.4706422954135984
0,0,1,1,1,0.33333334,,pca,-0.5512672841517335,-0.3643903527707222
0,1,1,1,5,0.6666667,,pca,-0.6172508982327392,-0.1261614318980735
0,0,0,0,0,0.0,,pca,-0.45706214077720025,0.14298618892364545
1,1,1,0,7,1.0,,pca,0.37062151616302397,-0.10905230837985258
0,0,1,1,1,0.33333334,,pca,-0.5691601848086566,-0.3537778270559776
1,1,1,0,7,1.0,,pca,0.3504842201187566,-0.10342649745046051
1,1,1,0,7,1.0,,pca,0.34601696701006246,-0.13884562137056522
0,0,1,1,1,0.33333334,,pca,-0.5691602491537133,-0.3537777359174531
0,1,1,1,5,0.6666667,,pca,-0.5985143087082125,-0.13377462074937196
0,0,0,0,0,0.0,,pca,-0.4889400607711989,0.10611435418784643
1,0,1,1,3,0.6666667,,pca,0.4536232938095073,-0.41491717306611453
0,0,0,0,0,0.0,,pca,-0.45016730408390526,0.17124994995114834
1,1,0,1,6,0.6666667,,pca,0.47371373060230426,0.4706421588670897
0,0,1,1,1,0.33333334,,pca,-0.569160193335453,-0.3537777253251414
1,0,1,1,3,0.6666667,,pca,0.40907077970640726,-0.42471368121190667
1,0,0,1,2,0.33333334,,pca,0.5121065843216211,0.1437245468141941
1,1,0,1,6,0.6666667,,pca,0.4733303207707298,0.4507916708295135
0,0,1,1,1,0.33333334,,pca,-0.5548840313316421,-0.3653531841894554
0,0,1,1,1,0.33333334,,pca,-0.569160185002664,-0.35377773818946046
0,1,1,1,5,0.6666667,,pca,-0.5757753479850853,-0.11973197541516856
1,0,1,1,3,0.6666667,,pca,0.45362340275786717,-0.41491704261580076
1,1,0,1,6,0.6666667,,pca,0.46120059386869416,0.4051895271193013
1,1,1,0,7,1.0,,pca,0.37062146123097883,-0.10905236224555337
1,1,1,0,7,1.0,,pca,0.3460170755569467,-0.13884552214531387
0,0,0,0,0,0.0,,pca,-0.4631850000737014,0.13318455835290754
1,1,0,1,6,0.6666667,,pca,0.4408759837904185,0.4115489274895075
1,1,1,0,7,1.0,,pca,0.3706213732742122,-0.10905241036462221
0,0,0,0,0,0.0,,pca,-0.45706215188292,0.1429861183445943
0,1,1,1,5,0.6666667,,pca,-0.5755933489111719,-0.15155099857287246
1,0,1,1,3,0.6666667,,pca,0.4090706897658456,-0.42471353862214467
1,0,1,1,3,0.6666667,,pca,0.45140968525402914,-0.4252853445392226
1,0,1,1,3,0.6666667,,pca,0.4090707836634613,-0.4247137224517541
0,0,1,1,1,0.33333334,,pca,-0.5881479879971172,-0.353828500675904
1,1,1,0,7,1.0,,pca,0.35427510718962696,-0.14621052007344115
1,1,1,0,7,1.0,,pca,0.37062155359335125,-0.10905240434893204
1,1,1,0,7,1.0,,pca,0.3741956823449737,-0.07779513905904156
1,1,0,1,6,0.6666667,,pca,0.47371374383534437,0.4706422624558214
1,1,0,1,6,0.6666667,,pca,0.4614659565811182,0.42032622665757596
1,0,0,1,2,0.33333334,,pca,0.49774328802755363,0.12162674413686225
1,0,0,1,2,0.33333334,,pca,0.5177126335970329,0.1224910163800157
0,1,1,1,5,0.6666667,,pca,-0.6210332408212956,-0.08855792738846446
0,0,0,0,0,0.0,,pca,-0.45706201946655794,0.14298618994333606
0,1,1,1,5,0.6666667,,pca,-0.6120989849654582,-0.1310960857571154
1,0,1,1,3,0.6666667,,pca,0.45951131719160576,-0.4290077168499288
1,1,1,0,7,1.0,,pca,0.37419560735595503,-0.07779524171709429
0,0,0,0,0,0.0,,pca,-0.45706213687947594,0.14298607869870184
0,0,0,0,0,0.0,,pca,-0.4640048859203991,0.13854057673961062
1,1,1,0,7,1.0,,pca,0.3817997245951581,-0.12248964094994796
1,0,1,1,3,0.6666667,,pca,0.4488751411342138,-0.4130695073740893
0,1,1,1,5,0.6666667,,pca,-0.5649762727048853,-0.15731436573161595
1,1,0,1,6,0.6666667,,pca,0.47333030478465365,0.4507916996524869
1,1,0,1,6,0.6666667,,pca,0.4706300451689853,0.4900534630534807
0,1,1,1,5,0.6666667,,pca,-0.5985143087082125,-0.13377462074937196
1,0,1,1,3,0.6666667,,pca,0.45951135763534456,-0.4290079100849038
1,1,1,0,7,1.0,,pca,0.3786078083735036,-0.0877660746938167
1,1,1,0,7,1.0,,pca,0.3460170124620269,-0.13884562485828378
1,1,0,1,6,0.6666667,,pca,0.47371358458871027,0.47064219197139295
1,0,0,1,2,0.33333334,,pca,0.5264381712265617,0.1185717043121044
1,1,0,1,6,0.6666667,,pca,0.4683654312005997,0.41028833598722725
1,0,1,1,3,0.6666667,,pca,0.4154009683156902,-0.438670241385988
1,1,0,1,6,0.6666667,,pca,0.4737136721244296,0.47064220133691204
0,1,1,1,5,0.6666667,,pca,-0.6208340492418097,-0.12945523385907576
0,0,0,0,0,0.0,,pca,-0.46636965742856634,0.16437477648650217
1,1,0,1,6,0.6666667,,pca,0.4737137715632411,0.4706422722452624
0,0,0,0,0,0.0,,pca,-0.45673575028002616,0.18402857315917703
0,0,1,1,1,0.33333334,,pca,-0.5784387201399317,-0.3477365533076987
0,1,1,1,5,0.6666667,,pca,-0.6111056749422237,-0.0881581784215858
0,1,0,0,4,0.33333334,,pca,-0.4997831984772036,0.3676353171404799
1,1,0,1,6,0.6666667,,pca,0.4563748039656629,0.40909651571024924
0,1,0,0,4,0.33333334,,pca,-0.5027448049556116,0.33642537798445943
1,1,0,1,6,0.6666667,,pca,0.46120047173492973,0.40518947414995543
1,0,1,1,3,0.6666667,,pca,0.42983536238366793,-0.45256259974850477
0,0,0,0,0,0.0,,pca,-0.4784128705742822,0.11237794694619235
1,0,1,1,3,0.6666667,,pca,0.4319338461209572,-0.38850441546347114
0,1,0,0,4,0.33333334,,pca,-0.4925668353969927,0.3959955961303119
1,0,1,1,3,0.6666667,,pca,0.43916325142603485,-0.4048946160421494
1,1,1,0,7,1.0,,pca,0.3741956076627734,-0.07779521397286104
0,0,0,0,0,0.0,,pca,-0.4631850610305595,0.13318451866961079
0,1,0,0,4,0.33333334,,pca,-0.49225430611577226,0.37688139217970656
0,1,0,0,4,0.33333334,,pca,-0.5002431955267035,0.3634739179232447
1,0,0,1,2,0.33333334,,pca,0.5121065322733189,0.1437245588000527
1,1,0,1,6,0.6666667,,pca,0.4618005771628081,0.4565700045441925
0,1,1,1,5,0.6666667,,pca,-0.6274059716821052,-0.1259666739503611
0,0,1,1,1,0.33333334,,pca,-0.553446823003455,-0.362343359989458
1,1,1,0,7,1.0,,pca,0.37419550641888566,-0.07779519803884383
0,1,0,0,4,0.33333334,,pca,-0.5081699978573592,0.33144426608854677
0,1,0,0,4,0.33333334,,pca,-0.4970502980503507,0.39353815635293943
1,1,0,1,6,0.6666667,,pca,0.4737137443862536,0.47064228529506325
1,1,1,0,7,1.0,,pca,0.35427504123308207,-0.14621052729597805
1,1,0,1,6,0.6666667,,pca,0.46180052801477856,0.45657015991881306
0,1,1,1,5,0.6666667,,pca,-0.5985143278309344,-0.13377460570658406
0,1,1,1,5,0.6666667,,pca,-0.6274058624334578,-0.1259667844232497
0,1,0,0,4,0.33333334,,pca,-0.5081700053698253,0.33144424260760624
0,1,1,1,5,0.6666667,,pca,-0.5985143810957537,-0.13377455712398933
1,0,1,1,3,0.6666667,,pca,0.45008586750194535,-0.40590842389256865
1,1,1,0,7,1.0,,pca,0.3786079785219908,-0.08776624193452709
0,1,0,0,4,0.33333334,,pca,-0.4925668096007509,0.39599563407046046
0,1,0,0,4,0.33333334,,pca,-0.4925668642098156,0.39599557217878356
1,0,1,1,3,0.6666667,,pca,0.4399455231035361,-0.3891783387929115
1,1,1,0,7,1.0,,pca,0.3741956357331029,-0.0777952158012869
1,1,0,1,6,0.6666667,,pca,0.4563749527349681,0.40909654294863235
0,1,0,0,4,0.33333334,,pca,-0.5027448354655227,0.3364254116902749
1,1,1,0,7,1.0,,pca,0.3741247552780176,-0.07617237157937184
1,0,0,1,2,0.33333334,,pca,0.5121066500975017,0.14372459843964785
0,1,0,0,4,0.33333334,,pca,-0.5027449192721464,0.33642533813581765
1,1,1,0,7,1.0,,pca,0.382338691113128,-0.10655208409223438
0,0,0,0,0,0.0,,pca,-0.46437713804489167,0.13780897879082638
1,0,1,1,3,0.6666667,,pca,0.43359911659448236,-0.40044344422170586
0,1,1,1,5,0.6666667,,pca,-0.5874487048941364,-0.16013820248712352
0,0,0,0,0,0.0,,pca,-0.47932667293929443,0.12971157797212995
0,0,1,1,1,0.33333334,,pca,-0.5549894883333539,-0.33096389034672924
1,0,1,1,3,0.6666667,,pca,0.41045371768614936,-0.4419460828609739
1,1,0,1,6,0.6666667,,pca,0.4620617337601075,0.45707952734962715
0,0,0,0,0,0.0,,pca,-0.4939985026248635,0.1573583558128494
0,0,0,0,0,0.0,,pca,-0.4998458040969111,0.14886150851068153
1,1,1,0,7,1.0,,pca,0.3787211558161132,-0.10587516125378882
1,0,1,1,3,0.6666667,,pca,0.4595112436389679,-0.4290077216913525
1,0,1,1,3,0.6666667,,pca,0.45111427976664864,-0.4283330144239008
1,0,1,1,3,0.6666667,,pca,0.4500857947892484,-0.4059083258224532
0,1,0,0,4,0.33333334,,pca,-0.5002432129660322,0.36347386864743836
0,0,0,0,0,0.0,,pca,-0.4701121586028946,0.12878424116891307
1,1,0,1,6,0.6666667,,pca,0.4452145490990388,0.46356824412373443
1,1,1,0,7,1.0,,pca,0.34207677249238455,-0.14157190593828672
0,0,1,1,1,0.33333334,,pca,-0.5928951032991236,-0.34756036307339755
0,1,0,0,4,0.33333334,,pca,-0.4927570048934676,0.33153991619083956
0,0,1,1,1,0.33333334,,pca,-0.5802800661423065,-0.3462930298319872
0,0,1,1,1,0.33333334,,pca,-0.5557508906145903,-0.37361168332122385
1,1,1,0,7,1.0,,pca,0.3737033355151306,-0.12564237159591363
0,1,1,1,5,0.6666667,,pca,-0.5967835771968724,-0.11796007002616316
1,1,0,1,6,0.6666667,,pca,0.45977776040979823,0.4771199890800025
1,0,0,1,2,0.33333334,,pca,0.5430224931208848,0.16597501327415842
0,0,1,1,1,0.33333334,,pca,-0.5818084777080081,-0.3550042308181086
1,0,0,1,2,0.33333334,,pca,0.5050721750545708,0.148192299104482
0,1,1,1,5,0.6666667,,pca,-0.6111055235406202,-0.08815810335146179
