time_idx,center_cell,left_neighbor,right_neighbor,next_cell,neighborhood_class,local_density,local_current,method,x,y
10,1,0,0,0,2,0.33333334,1.0,pca,-0.21218799531213767,-0.15326828602137824
10,0,1,1,1,5,0.6666667,0.0,pca,0.3992544734923546,-0.05021863455849193
10,1,0,0,0,2,0.33333334,1.0,pca,-0.0703249508508942,-0.2331172379018214
10,0,1,1,1,5,0.6666667,0.0,pca,0.3992544886906923,-0.05021862790481166
11,0,0,1,0,1,0.33333334,0.0,pca,0.07261146999029905,0.22399511961143123
11,1,0,0,0,2,0.33333334,1.0,pca,-0.2521234861313803,-0.2867648273820307
11,0,1,0,1,4,0.33333334,0.0,pca,0.03522026870705272,0.07813930233951069
11,0,1,1,1,5,0.6666667,0.0,pca,0.42957435365094937,-0.04013473643054691
11,0,0,0,0,0,0.0,0.0,pca,-0.05974002477652904,0.3044334598921456
11,0,1,0,1,4,0.33333334,0.0,pca,-0.03856933279653177,0.1484603367967295
11,1,0,0,0,2,0.33333334,1.0,pca,-0.07032495993697833,-0.23311720000281475
12,0,1,1,1,5,0.6666667,0.0,pca,0.44970494077303186,-0.056702657456823985
12,0,1,0,1,4,0.33333334,0.0,pca,-0.158718645760279,0.09601797334694313
12,1,0,0,0,2,0.33333334,1.0,pca,-0.3539016629291802,-0.2217808726865059
12,0,1,1,1,5,0.6666667,0.0,pca,0.37319356854970803,0.01991519094800745
13,0,1,0,1,4,0.33333334,0.0,pca,-0.19731366291334126,0.08835672319352991
13,0,1,1,1,5,0.6666667,0.0,pca,0.41719328068881306,-0.08102056750122325
13,0,1,1,1,5,0.6666667,0.0,pca,0.39925447736995473,-0.05021862705759075
14,0,0,0,0,0,0.0,0.0,pca,-0.29715295849911894,0.21556521879934085
14,0,0,1,0,1,0.33333334,0.0,pca,0.2092673171570702,0.20503720986759277
14,0,0,1,0,1,0.33333334,0.0,pca,0.26505001324447,0.19711494260770224
14,1,0,1,1,3,0.6666667,0.0,pca,0.20383809652007923,-0.27694988563582745
14,1,1,0,0,6,0.6666667,1.0,pca,-0.04065956894307976,-0.40750444227846194
14,0,1,1,1,5,0.6666667,0.0,pca,0.41404538239177774,-0.059807643098141156
14,1,0,0,0,2,0.33333334,1.0,pca,-0.07032495781928497,-0.23311720004291878
14,1,0,0,0,2,0.33333334,1.0,pca,-0.07032496725905847,-0.23311721578528324
14,1,0,0,0,2,0.33333334,1.0,pca,-0.07032495442597426,-0.23311719649513243
15,1,0,0,0,2,0.33333334,1.0,pca,-0.35039344328830974,-0.20300794522473634
15,0,1,1,1,5,0.6666667,0.0,pca,0.34251567008107403,0.010615968770658735
15,0,1,1,1,5,0.6666667,0.0,pca,0.39925452839867875,-0.05021861038615641
15,1,0,0,0,2,0.33333334,1.0,pca,-0.07667395777037346,-0.2097544717784434
15,0,1,1,1,5,0.6666667,0.0,pca,0.36964421292396515,0.01407571244804548
15,0,1,1,1,5,0.6666667,0.0,pca,0.39925451891392943,-0.05021859190997943
15,1,0,0,0,2,0.33333334,1.0,pca,-0.2521236084672491,-0.2867647767207874
15,0,1,0,1,4,0.33333334,0.0,pca,-0.1309994634570956,0.019222910263828802
15,0,1,1,1,5,0.6666667,0.0,pca,0.39925449119086126,-0.050218633262100715
16,0,1,1,1,5,0.6666667,0.0,pca,0.3992544571266306,-0.05021862778713035
16,1,0,0,0,2,0.33333334,1.0,pca,-0.2521235453142377,-0.28676483986561385
16,1,0,0,0,2,0.33333334,1.0,pca,-0.17229729711529435,-0.17794426578097314
16,0,1,1,1,5,0.6666667,0.0,pca,0.3992544355693635,-0.05021863016967007
16,0,1,1,1,5,0.6666667,0.0,pca,0.4497049900454572,-0.05670268596282249
16,0,0,0,0,0,0.0,0.0,pca,-0.2154439237196848,0.3329376728017186
16,0,0,0,0,0,0.0,0.0,pca,-0.18312220263665552,0.25363267489203717
16,0,0,0,0,0,0.0,0.0,pca,-0.1991115424153114,0.32338865046355786
16,0,0,0,0,0,0.0,0.0,pca,-0.05974006157548001,0.3044334515689252
16,0,1,0,1,4,0.33333334,0.0,pca,-0.1309994275724166,0.01922294859629936
17,0,0,0,0,0,0.0,0.0,pca,-0.15616254784474515,0.2883051593827517
17,0,1,1,1,5,0.6666667,0.0,pca,0.39925446358039957,-0.050218634385403776
17,0,1,1,1,5,0.6666667,0.0,pca,0.39925447345018944,-0.05021867268496191
17,0,0,1,0,1,0.33333334,0.0,pca,0.11745536664335288,0.2267952814346608
17,0,1,0,1,4,0.33333334,0.0,pca,-0.1973135483099507,0.08835673887112452
17,0,1,1,1,5,0.6666667,0.0,pca,0.3696442007169077,0.014075701762627096
17,0,1,0,1,4,0.33333334,0.0,pca,-0.017665487839185465,0.14038827810931126
17,1,0,0,0,2,0.33333334,1.0,pca,-0.03899870318613685,-0.19493796704552144
17,1,0,0,0,2,0.33333334,1.0,pca,-0.0703249854346747,-0.23311716954467224
18,1,0,0,0,2,0.33333334,1.0,pca,-0.35039346686864375,-0.2030079466550023
18,1,0,0,0,2,0.33333334,1.0,pca,-0.0901270454675911,-0.20368634570589098
18,1,0,0,0,2,0.33333334,1.0,pca,-0.07032496290529539,-0.23311719623060342
19,0,1,0,1,4,0.33333334,0.0,pca,-0.19731366083118485,0.08835667030314026
19,0,1,1,1,5,0.6666667,0.0,pca,0.3696441141907186,0.014075760968178919
19,0,1,1,1,5,0.6666667,0.0,pca,0.37319353498310043,0.019915157989631643
19,0,0,1,0,1,0.33333334,0.0,pca,0.1376807134267255,0.17306302736178603
19,0,1,1,1,5,0.6666667,0.0,pca,0.39925449119086126,-0.050218633262100715
20,0,0,1,0,1,0.33333334,0.0,pca,0.13465778030216158,0.21797542923742783
20,0,0,1,0,1,0.33333334,0.0,pca,0.07261149431571468,0.22399513463915
20,1,0,0,0,2,0.33333334,1.0,pca,-0.07032497154057231,-0.23311724130920278
20,0,0,0,0,0,0.0,0.0,pca,-0.17034924804886745,0.251111604213311
20,0,1,1,1,5,0.6666667,0.0,pca,0.3425156005898811,0.010615996106358244
20,1,0,0,0,2,0.33333334,1.0,pca,-0.09012696844149287,-0.20368626661867476
20,0,1,1,1,5,0.6666667,0.0,pca,0.39925443984382253,-0.05021862547100622
21,0,0,0,0,0,0.0,0.0,pca,-0.29715294741843545,0.21556521675525375
21,0,0,1,0,1,0.33333334,0.0,pca,0.2092673952303768,0.2050371993185442
21,0,1,1,1,5,0.6666667,0.0,pca,0.39925451141069995,-0.050218617879783406
22,0,0,1,0,1,0.33333334,0.0,pca,0.13465777744607738,0.21797540391808762
22,0,0,0,0,0,0.0,0.0,pca,-0.3348326359495649,0.2506513539484899
22,0,0,0,0,0,0.0,0.0,pca,-0.18312222578382178,0.2536326916170547
22,0,1,1,1,5,0.6666667,0.0,pca,0.3992544633233343,-0.050218613786108174
22,1,0,0,0,2,0.33333334,1.0,pca,-0.34599070711348756,-0.24936031702054265
23,0,1,0,1,4,0.33333334,0.0,pca,-0.15871870604482757,0.09601794327520423
23,0,0,1,0,1,0.33333334,0.0,pca,0.07261146999029905,0.22399511961143123
23,0,1,1,1,5,0.6666667,0.0,pca,0.3992544900491643,-0.05021861805400932
23,0,1,0,1,4,0.33333334,0.0,pca,0.03522028615451678,0.07813932515042965
23,0,1,1,1,5,0.6666667,0.0,pca,0.39925448457298346,-0.05021860930504127
23,0,1,1,1,5,0.6666667,0.0,pca,0.39925449119086126,-0.050218633262100715
24,1,0,0,0,2,0.33333334,1.0,pca,-0.09012703181458623,-0.20368633135351624
24,0,0,1,0,1,0.33333334,0.0,pca,0.19222773002670995,0.22230291470592067
25,0,0,0,0,0,0.0,0.0,pca,-0.2539629968566528,0.20144311654809147
25,1,0,0,0,2,0.33333334,1.0,pca,-0.2121879649484547,-0.15326821440411234
25,0,0,1,0,1,0.33333334,0.0,pca,0.19222768755428743,0.2223028715122165
26,0,1,1,1,5,0.6666667,0.0,pca,0.3992543741949844,-0.05021865170050768
26,0,1,1,1,5,0.6666667,0.0,pca,0.34251559122516756,0.010615926128442643
26,1,0,0,0,2,0.33333334,1.0,pca,-0.2521235327157285,-0.28676476078746005
26,0,1,0,1,4,0.33333334,0.0,pca,-0.158718682744605,0.09601799004818444
26,0,1,1,1,5,0.6666667,0.0,pca,0.3696442179085288,0.014075728039728563
26,1,0,0,0,2,0.33333334,1.0,pca,-0.1722972591254772,-0.17794419583512752
26,1,0,0,0,2,0.33333334,1.0,pca,-0.25212351399622024,-0.2867647660632605
26,0,1,0,1,4,0.33333334,0.0,pca,0.02321142291080691,0.09429091163029567
26,1,0,0,0,2,0.33333334,1.0,pca,-0.07032496290529539,-0.23311719623060342
27,1,0,0,0,2,0.33333334,1.0,pca,-0.35039344328830974,-0.20300794522473634
27,1,0,0,0,2,0.33333334,1.0,pca,-0.07032493235870918,-0.2331171930272499
27,1,0,0,0,2,0.33333334,1.0,pca,-0.07667395777037346,-0.2097544717784434
27,0,1,1,1,5,0.6666667,0.0,pca,0.39925444298505436,-0.0502186474906636
28,1,0,0,0,2,0.33333334,1.0,pca,-0.21055217078069904,-0.2569721232957104
28,0,1,0,1,4,0.33333334,0.0,pca,0.03522026153704849,0.07813935087502186
28,1,0,0,0,2,0.33333334,1.0,pca,-0.07667406445041224,-0.20975449268871668
28,0,1,0,1,4,0.33333334,0.0,pca,-0.09252018851892303,0.027619536506464537
28,0,0,0,0,0,0.0,0.0,pca,-0.2539629661777395,0.2014431617068379
28,1,0,0,0,2,0.33333334,1.0,pca,-0.09012693610759256,-0.2036862944466397
28,0,1,1,1,5,0.6666667,0.0,pca,0.3992544889642537,-0.05021862501760202
29,0,1,1,1,5,0.6666667,0.0,pca,0.39925449216840275,-0.050218614571689385
29,0,0,1,0,1,0.33333334,0.0,pca,0.20926738923551974,0.20503720638684741
29,0,0,1,0,1,0.33333334,0.0,pca,0.20926737430667114,0.20503719593738737
29,0,1,0,1,4,0.33333334,0.0,pca,-0.1973135483099507,0.08835673887112452
29,0,1,1,1,5,0.6666667,0.0,pca,0.3696442007169077,0.014075701762627096
29,0,1,1,1,5,0.6666667,0.0,pca,0.39925448964493143,-0.050218624867339606
29,0,0,1,0,1,0.33333334,0.0,pca,0.19222774808958615,0.22230289183801447
29,0,1,1,1,5,0.6666667,0.0,pca,0.3731935489587563,0.019915154768834903
29,0,1,1,1,5,0.6666667,0.0,pca,0.3992544755998269,-0.050218615865369326
29,0,1,1,1,5,0.6666667,0.0,pca,0.3992544550501436,-0.05021866102786246
0,0,0,0,0,0,0.0,0.0,pca,-0.2920070339431603,0.2364285144547841
0,0,0,0,0,0,0.0,0.0,pca,-0.21148040615817662,0.245885088374226
0,0,1,0,1,4,0.33333334,0.0,pca,0.06370891588136529,0.17045526198955796
0,0,1,1,1,5,0.6666667,0.0,pca,0.38072502644384626,0.07975214073688264
0,1,0,0,0,2,0.33333334,1.0,pca,-0.2521235781663884,-0.2867647846261532
0,0,1,0,1,4,0.33333334,0.0,pca,0.03522010031322506,0.07813927921224123
0,1,0,0,0,2,0.33333334,1.0,pca,-0.16177527928771587,-0.17609123367926646
1,1,0,0,0,2,0.33333334,1.0,pca,-0.3503934277532842,-0.20300794276080195
1,0,1,1,1,5,0.6666667,0.0,pca,0.36964419294091394,0.014075769744138517
1,0,1,0,1,4,0.33333334,0.0,pca,0.023211449860332772,0.09429092838155521
1,0,0,1,0,1,0.33333334,0.0,pca,0.24983310539960274,0.2124745146905314
1,0,0,1,0,1,0.33333334,0.0,pca,0.18078809581007704,0.176917880337567
1,0,1,0,1,4,0.33333334,0.0,pca,-0.13616749301599418,0.07188024126164552
2,0,0,1,0,1,0.33333334,0.0,pca,0.07261148967738318,0.22399505347001603
2,1,0,0,0,2,0.33333334,1.0,pca,-0.07667402982809264,-0.20975443481497966
2,1,0,0,0,2,0.33333334,1.0,pca,-0.302721974920764,-0.22536312432506986
2,0,1,0,1,4,0.33333334,0.0,pca,-0.1361675215601143,0.07188021061865432
2,1,0,0,0,2,0.33333334,1.0,pca,-0.07032498455199492,-0.23311723550389915
3,0,0,0,0,0,0.0,0.0,pca,-0.14913557680546152,0.27293338263022515
3,0,1,0,1,4,0.33333334,0.0,pca,-0.14048054446360778,0.08735072816194717
3,0,0,1,0,1,0.33333334,0.0,pca,0.09055170759496445,0.2148149572873106
3,1,0,0,0,2,0.33333334,1.0,pca,-0.2702196287740778,-0.25767702462463815
3,1,0,0,0,2,0.33333334,1.0,pca,-0.35039343919362687,-0.20300795287758125
4,0,1,1,1,5,0.6666667,0.0,pca,0.3189760650031254,0.021350582630112025
4,0,0,1,0,1,0.33333334,0.0,pca,0.1174553490833215,0.22679533873180985
4,0,0,0,0,0,0.0,0.0,pca,-0.1831222443856811,0.2536327041775184
4,1,0,0,0,2,0.33333334,1.0,pca,-0.33455372062919386,-0.2421275438987404
4,0,1,1,1,5,0.6666667,0.0,pca,0.3992544459812401,-0.05021864025252257
4,0,1,0,1,4,0.33333334,0.0,pca,0.03522018257568854,0.07813933604377718
4,0,1,0,1,4,0.33333334,0.0,pca,-0.1309994507063728,0.01922294659376425
5,0,0,0,0,0,0.0,0.0,pca,-0.2539629901711253,0.20144315223404818
5,0,0,0,0,0,0.0,0.0,pca,-0.15616241599679015,0.2883052746783152
5,0,0,1,0,1,0.33333334,0.0,pca,0.13465783944408766,0.21797542254005722
5,0,1,0,1,4,0.33333334,0.0,pca,-0.15488152791108437,0.08079533118599197
5,0,1,1,1,5,0.6666667,0.0,pca,0.3992544365509792,-0.050218651752983484
5,0,1,1,1,5,0.6666667,0.0,pca,0.3992543878922497,-0.05021862333115509
5,0,0,0,0,0,0.0,0.0,pca,-0.05974010635753396,0.30443342801346557
5,0,0,1,0,1,0.33333334,0.0,pca,0.24983314040298177,0.21247453000557168
5,0,1,1,1,5,0.6666667,0.0,pca,0.39925448586318807,-0.05021862585279005
5,0,0,0,0,0,0.0,0.0,pca,-0.043002860108496715,0.28674234302258306
6,0,1,1,1,5,0.6666667,0.0,pca,0.36964417525208065,0.014075750716185498
6,1,0,0,0,2,0.33333334,1.0,pca,-0.3027219933873056,-0.22536313537184252
6,0,1,1,1,5,0.6666667,0.0,pca,0.3992544962751268,-0.050218607752831296
6,0,1,0,1,4,0.33333334,0.0,pca,-0.1783579786473938,0.0791830539099102
6,0,1,1,1,5,0.6666667,0.0,pca,0.3992544787839039,-0.05021861455651136
7,0,1,1,1,5,0.6666667,0.0,pca,0.31897606736236805,0.021350571693429493
7,1,0,0,0,2,0.33333334,1.0,pca,-0.3503933837227231,-0.2030079342078184
7,1,0,0,0,2,0.33333334,1.0,pca,-0.23058845259524172,-0.15359748066631315
7,0,0,0,0,0,0.0,0.0,pca,-0.14913557904976665,0.2729333941864473
7,0,1,0,1,4,0.33333334,0.0,pca,0.02321149545260434,0.09429089496103318
7,0,1,1,1,5,0.6666667,0.0,pca,0.4497049991122141,-0.056702675497555616
8,1,0,0,0,2,0.33333334,1.0,pca,-0.09617953807194178,-0.1805976228983355
8,0,1,0,1,4,0.33333334,0.0,pca,-0.1548815744062093,0.08079524565324908
8,1,0,0,0,2,0.33333334,1.0,pca,-0.21055211163830576,-0.2569721223429131
8,0,1,0,1,4,0.33333334,0.0,pca,-0.08769286015794887,0.01218836019075506
8,0,0,1,0,1,0.33333334,0.0,pca,0.09055175025316747,0.21481497792394788
8,0,1,1,1,5,0.6666667,0.0,pca,0.3505426193810596,0.030133092962657815
9,1,0,0,0,2,0.33333334,1.0,pca,-0.35039344695109853,-0.20300803323189162
9,0,1,1,1,5,0.6666667,0.0,pca,0.39925448411864034,-0.05021860584873197
9,1,0,0,0,2,0.33333334,1.0,pca,-0.3345536967116658,-0.24212747859677095
10,0,0,0,0,0,0.0,0.0,pca,-0.21544389385510776,0.33293767640354716
10,0,0,1,0,1,0.33333334,0.0,pca,0.13465779747531642,0.2179754254307206
10,0,1,1,1,5,0.6666667,0.0,pca,0.31897606463302464,0.02135055784826495
10,0,1,1,1,5,0.6666667,0.0,pca,0.429574338504146,-0.040134702625720636
10,0,0,0,0,0,0.0,0.0,pca,-0.05974004933641987,0.3044334271204511
10,1,0,0,0,2,0.33333334,1.0,pca,-0.23004488641119358,-0.24836910798829834
11,1,0,0,0,2,0.33333334,1.0,pca,-0.35039341281637654,-0.2030079831843398
11,1,0,0,0,2,0.33333334,1.0,pca,-0.23058841130134416,-0.15359748823844085
11,0,0,0,0,0,0.0,0.0,pca,-0.2539629988410052,0.20144316111195276
11,0,1,1,1,5,0.6666667,0.0,pca,0.39925429057671397,-0.050218618763008066
11,0,0,1,0,1,0.33333334,0.0,pca,0.18078811732621602,0.17691783955449367
12,0,1,0,1,4,0.33333334,0.0,pca,-0.0925202164198912,0.027619522121348078
12,0,0,0,0,0,0.0,0.0,pca,-0.21544391889031056,0.3329376623727808
12,0,0,1,0,1,0.33333334,0.0,pca,0.07261148241210202,0.22399510165911465
12,0,1,1,1,5,0.6666667,0.0,pca,0.3992544775317782,-0.05021859230967843
13,0,0,0,0,0,0.0,0.0,pca,-0.2154439228081526,0.33293767706882826
13,0,1,0,1,4,0.33333334,0.0,pca,-0.15488150087162497,0.08079531585577432
13,1,0,0,0,2,0.33333334,1.0,pca,-0.3054272164237769,-0.24415603645197595
14,0,1,1,1,5,0.6666667,0.0,pca,0.36964412239561945,0.014075739470317955
14,1,0,0,0,2,0.33333334,1.0,pca,-0.21055213823231883,-0.25697212836732
14,0,1,1,1,5,0.6666667,0.0,pca,0.3189760733093126,0.02135058589881711
14,0,1,1,1,5,0.6666667,0.0,pca,0.4497049398611948,-0.056702644903466964
14,0,1,0,1,4,0.33333334,0.0,pca,0.023211420331240823,0.0942909391139414
14,1,0,0,0,2,0.33333334,1.0,pca,-0.09012698894840435,-0.2036862569125373
15,0,0,0,0,0,0.0,0.0,pca,-0.21148040453410788,0.24588511512471167
15,0,1,0,1,4,0.33333334,0.0,pca,0.023211481956394636,0.09429090024208683
15,0,0,1,0,1,0.33333334,0.0,pca,0.2498331270391529,0.21247452298912156
15,0,0,0,0,0,0.0,0.0,pca,-0.05974005096619177,0.3044334425614035
16,0,0,0,0,0,0.0,0.0,pca,-0.2154439043560706,0.3329376897481343
16,1,0,0,0,2,0.33333334,1.0,pca,-0.2702196135332281,-0.25767701399381104
16,0,0,1,0,1,0.33333334,0.0,pca,0.07261150493639237,0.22399508532116663
16,0,0,0,0,0,0.0,0.0,pca,-0.21148045704058274,0.24588507918281474
16,0,1,0,1,4,0.33333334,0.0,pca,0.023211456408633063,0.09429092421642112
16,1,0,0,0,2,0.33333334,1.0,pca,-0.07032495077035357,-0.23311717622778874
16,0,1,1,1,5,0.6666667,0.0,pca,0.44970495483952816,-0.05670265837997976
17,0,1,1,1,5,0.6666667,0.0,pca,0.39925444587265263,-0.050218656702443715
17,1,0,0,0,2,0.33333334,1.0,pca,-0.2279590564839967,-0.22852629144755723
17,0,1,0,1,4,0.33333334,0.0,pca,-0.09252022697730454,0.027619527655085463
17,0,0,0,0,0,0.0,0.0,pca,-0.1703492318436647,0.2511116399293804
17,1,0,0,0,2,0.33333334,1.0,pca,-0.0703250169660693,-0.2331172122050089
17,0,0,1,0,1,0.33333334,0.0,pca,0.20926736003520346,0.20503722285086232
18,0,1,0,1,4,0.33333334,0.0,pca,-0.08769287145111604,0.012188391909321916
18,0,1,1,1,5,0.6666667,0.0,pca,0.31897604431527,0.02135060798719063
18,1,0,0,0,2,0.33333334,1.0,pca,-0.21055223306050944,-0.2569721955998575
18,1,0,0,0,2,0.33333334,1.0,pca,-0.0901269473028802,-0.20368622998616095
18,1,0,0,0,2,0.33333334,1.0,pca,-0.25212361255040194,-0.286764785521494
18,0,0,1,0,1,0.33333334,0.0,pca,0.1807880797019426,0.17691782434006362
19,0,0,0,0,0,0.0,0.0,pca,-0.25396298862353056,0.20144310761611067
19,0,1,0,1,4,0.33333334,0.0,pca,-0.08769286075805344,0.01218839676814662
20,0,1,1,1,5,0.6666667,0.0,pca,0.44970500752534043,-0.0567026528194329
20,0,0,1,0,1,0.33333334,0.0,pca,0.13465777229958653,0.21797541499262468
20,1,0,0,0,2,0.33333334,1.0,pca,-0.3503934012688441,-0.20300795300781213
20,0,0,0,0,0,0.0,0.0,pca,-0.2971529296192471,0.21556518733341198
20,1,0,0,0,2,0.33333334,1.0,pca,-0.07032503525424319,-0.2331171854148896
20,0,1,1,1,5,0.6666667,0.0,pca,0.39925449164388455,-0.05021861775992412
20,0,1,1,1,5,0.6666667,0.0,pca,0.3505426193810596,0.030133092962657815
20,0,0,1,0,1,0.33333334,0.0,pca,0.0905517544238093,0.21481497037588929
20,0,1,1,1,5,0.6666667,0.0,pca,0.39925448999636776,-0.05021862479793612
21,0,1,1,1,5,0.6666667,0.0,pca,0.3731935198733081,0.01991520027824273
21,0,1,0,1,4,0.33333334,0.0,pca,-0.09252020375224446,0.02761949820480905
21,0,1,0,1,4,0.33333334,0.0,pca,0.023211454379368696,0.09429089788485366
21,1,0,0,0,2,0.33333334,1.0,pca,-0.25212349815186985,-0.2867648141565372
21,0,1,0,1,4,0.33333334,0.0,pca,-0.17835801567074835,0.07918304252328001
21,1,0,0,0,2,0.33333334,1.0,pca,-0.07667406357382402,-0.20975444828653958
22,0,1,1,1,5,0.6666667,0.0,pca,0.4295743357163993,-0.0401346918415981
22,1,0,0,0,2,0.33333334,1.0,pca,-0.2305884863335178,-0.15359753002348972
22,0,1,1,1,5,0.6666667,0.0,pca,0.3992544432978011,-0.05021864850676602
22,0,1,1,1,5,0.6666667,0.0,pca,0.44970495450667375,-0.05670266202873245
23,0,0,0,0,0,0.0,0.0,pca,-0.22701843796865306,0.26424655798081553
23,0,0,1,0,1,0.33333334,0.0,pca,0.11745534670179647,0.22679532084845228
23,0,0,0,0,0,0.0,0.0,pca,-0.22701851218189728,0.26424656587404094
23,0,0,1,0,1,0.33333334,0.0,pca,0.2498331024706396,0.21247455034920854
23,0,1,0,1,4,0.33333334,0.0,pca,-0.08769291639718553,0.012188355460878125
23,0,0,0,0,0,0.0,0.0,pca,-0.21148041975277915,0.24588514573846187
23,0,0,0,0,0,0.0,0.0,pca,-0.14913562207421133,0.27293337863121697
23,0,0,0,0,0,0.0,0.0,pca,-0.05974004305548575,0.3044334253916176
23,0,1,1,1,5,0.6666667,0.0,pca,0.39925444050222375,-0.05021865101668124
23,1,0,0,0,2,0.33333334,1.0,pca,-0.07032496098894842,-0.23311718697639658
24,1,0,0,0,2,0.33333334,1.0,pca,-0.09012698290648138,-0.20368628417208676
24,0,1,0,1,4,0.33333334,0.0,pca,-0.08769286954536196,0.012188415429572219
24,0,0,1,0,1,0.33333334,0.0,pca,0.13465778792733457,0.21797544403840288
24,0,0,0,0,0,0.0,0.0,pca,-0.14913558509608615,0.27293340264298693
24,0,1,0,1,4,0.33333334,0.0,pca,0.02321150425164195,0.09429094933081046
24,0,1,1,1,5,0.6666667,0.0,pca,0.31897608033679464,0.021350560640394922
24,1,0,0,0,2,0.33333334,1.0,pca,-0.09012701947051759,-0.20368632953547014
24,0,1,1,1,5,0.6666667,0.0,pca,0.39925443443707215,-0.050218625533945155
24,0,1,1,1,5,0.6666667,0.0,pca,0.3992544753517668,-0.050218616715868664
25,0,1,0,1,4,0.33333334,0.0,pca,-0.13099948470393663,0.019222940902989732
25,0,0,0,0,0,0.0,0.0,pca,-0.2114804496314086,0.24588507972081303
25,1,0,0,0,2,0.33333334,1.0,pca,-0.0961795877078602,-0.18059760575831144
25,0,0,0,0,0,0.0,0.0,pca,-0.22701850345521282,0.2642465771780689
25,0,1,1,1,5,0.6666667,0.0,pca,0.3189760148115691,0.021350612701197147
25,0,0,0,0,0,0.0,0.0,pca,-0.059740081598473924,0.30443342536222395
25,0,1,1,1,5,0.6666667,0.0,pca,0.3992544388033346,-0.05021863413574976
25,1,0,0,0,2,0.33333334,1.0,pca,-0.17662202458153395,-0.15590964082105183
26,1,0,0,0,2,0.33333334,1.0,pca,-0.22795904295854422,-0.22852634214154552
26,1,0,0,0,2,0.33333334,1.0,pca,-0.09617952182268824,-0.1805976296138164
26,0,1,1,1,5,0.6666667,0.0,pca,0.3992543858662941,-0.05021862686121173
26,0,1,0,1,4,0.33333334,0.0,pca,-0.1973136112110372,0.08835671371743425
26,1,0,0,0,2,0.33333334,1.0,pca,-0.3054272263967353,-0.24415605954362504
27,1,0,0,0,2,0.33333334,1.0,pca,-0.22795904907930317,-0.22852638557576024
27,1,0,0,0,2,0.33333334,1.0,pca,-0.35039341668328666,-0.20300797427791842
27,0,1,0,1,4,0.33333334,0.0,pca,-0.1548815653060121,0.08079529699032104
27,1,0,0,0,2,0.33333334,1.0,pca,-0.35039342054444506,-0.20300796889271858
27,0,0,0,0,0,0.0,0.0,pca,-0.22701848796948393,0.26424657188464823
27,0,0,0,0,0,0.0,0.0,pca,-0.19281729381803647,0.30812799767882754
27,0,1,0,1,4,0.33333334,0.0,pca,-0.08769285589471479,0.012188425740770392
27,0,0,1,0,1,0.33333334,0.0,pca,0.09055170759496445,0.2148149572873106
27,1,0,0,0,2,0.33333334,1.0,pca,-0.07667401028771495,-0.20975443516827028
28,0,1,0,1,4,0.33333334,0.0,pca,-0.15488151312260048,0.08079534289096388
28,0,0,1,0,1,0.33333334,0.0,pca,0.07261150493639237,0.22399508532116663
28,0,0,0,0,0,0.0,0.0,pca,-0.149135577989833,0.27293339054768606
28,0,0,0,0,0,0.0,0.0,pca,-0.06888184908160098,0.3203385206586675
28,0,0,1,0,1,0.33333334,0.0,pca,0.13768060972058027,0.1730629673638685
28,0,0,0,0,0,0.0,0.0,pca,-0.14913559000769983,0.27293336815689623
28,0,1,1,1,5,0.6666667,0.0,pca,0.36964411647595213,0.014075775158609943
28,0,1,1,1,5,0.6666667,0.0,pca,0.3992544738540728,-0.0502186382443989
29,0,1,0,1,4,0.33333334,0.0,pca,0.03522022097776761,0.0781392811553267
29,0,0,0,0,0,0.0,0.0,pca,-0.15616241599679015,0.2883052746783152
29,0,0,1,0,1,0.33333334,0.0,pca,0.13465783944408766,0.21797542254005722
29,0,0,0,0,0,0.0,0.0,pca,-0.21148047599345693,0.245885148012043
29,1,0,0,0,2,0.33333334,1.0,pca,-0.2305885300400271,-0.15359747497896123
29,1,0,0,0,2,0.33333334,1.0,pca,-0.3345537085695538,-0.24212754019875096
0,0,0,0,0,0,0.0,0.0,pca,-0.3069874391929027,0.2605816602311065
0,0,1,1,1,5,0.6666667,0.0,pca,0.42954076803949653,0.07382625588733835
0,0,0,1,0,1,0.33333334,0.0,pca,0.26505010137924734,0.1971149388778806
0,0,1,0,1,4,0.33333334,0.0,pca,-0.09116301199893855,0.135393345196626
1,0,0,0,0,0,0.0,0.0,pca,-0.3069874439667809,0.26058164411187673
1,0,1,0,1,4,0.33333334,0.0,pca,-0.038569307753834464,0.14846035057037743
1,1,0,0,0,2,0.33333334,1.0,pca,-0.045982539352071264,-0.17167187785712143
2,1,0,0,0,2,0.33333334,1.0,pca,-0.07032499398751316,-0.23311716137152558
2,0,1,1,1,5,0.6666667,0.0,pca,0.31897607216280593,0.021350554904334018
3,0,1,1,1,5,0.6666667,0.0,pca,0.34251563350068065,0.010615983785572575
3,0,0,0,0,0,0.0,0.0,pca,-0.05974008270384688,0.30443343855945565
4,0,0,1,0,1,0.33333334,0.0,pca,0.2092673760761476,0.2050371923860647
4,1,0,0,0,2,0.33333334,1.0,pca,-0.17229727616727133,-0.17794426675897299
5,0,0,0,0,0,0.0,0.0,pca,-0.306987446326759,0.2605816865971405
5,0,0,0,0,0,0.0,0.0,pca,-0.3069874491663526,0.26058162322988776
5,1,0,0,0,2,0.33333334,1.0,pca,-0.09012703008844838,-0.20368625744207705
5,1,0,0,0,2,0.33333334,1.0,pca,-0.07667409036477345,-0.2097543945239381
